filename,chroma_stft_mean,spectral_centroid_mean,spectral_bandwidth_mean,rolloff_mean,zero_crossing_rate_mean,tempo,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,genre
classical.00089.au,0.23702885210514069,2264.3206248360652,1876.1608920642352,4128.6794427929235,0.14753457620359628,95.703125,-283.9845275878906,76.66162109375,-50.906776428222656,39.25364685058594,-19.681020736694336,18.063377380371094,-2.0358450412750244,48.123416900634766,14.499679565429688,17.72010612487793,-28.172197341918945,-2.0175530910491943,1.478229284286499,23.422975540161133,5.240293502807617,7.861271381378174,9.071525573730469,8.052587509155273,-9.554903030395508,3.205583095550537,classical
classical.00090.au,0.20440314710140228,2323.6948572898714,2006.0749474679926,4525.270084106729,0.15651849804234338,123.046875,-332.22625732421875,80.17234802246094,-41.44760513305664,30.852807998657227,-21.029151916503906,14.442968368530273,-21.508695602416992,13.966212272644043,-5.187600612640381,34.34815979003906,8.73798942565918,14.808448791503906,-0.6198004484176636,9.020259857177734,1.4345206022262573,5.0776190757751465,5.748549938201904,11.099041938781738,3.0026957988739014,-10.355389595031738,classical
classical.00091.au,0.22760166227817535,1955.6429479364228,1833.671687763072,3684.925590922274,0.12556191995359628,143.5546875,-276.69091796875,96.49459838867188,-39.23579025268555,41.254154205322266,-6.7650604248046875,21.29376220703125,-1.6617015600204468,29.431608200073242,1.9031554460525513,17.475698471069336,-7.002094745635986,5.378815650939941,-6.152883052825928,0.9894660115242004,2.185431480407715,5.449082374572754,5.860628128051758,6.076403617858887,-1.2702499628067017,1.2200565338134766,classical
classical.00092.au,0.2666362524032593,1533.5801075562044,1662.6502764878753,3052.3690137398494,0.08064797527552205,123.046875,-211.09901428222656,128.3204345703125,-27.32427978515625,50.772804260253906,-1.6261510848999023,12.67944049835205,-14.754676818847656,4.008288383483887,-15.79369068145752,15.39615249633789,2.108477830886841,10.293766021728516,-8.556574821472168,-5.99947452545166,-4.298426628112793,5.431032180786133,6.181558132171631,1.3008671998977661,-3.696972131729126,-1.2195273637771606,classical
classical.00093.au,0.21735544502735138,1587.7049518899003,1655.7313353845027,2714.557522023637,0.102534530887471,92.28515625,-209.24610900878906,124.06143188476562,-30.95724868774414,22.37270164489746,-3.320279598236084,24.32637596130371,-15.422025680541992,3.739884614944458,-14.139962196350098,13.812230110168457,-2.167361259460449,6.501687049865723,-12.666719436645508,0.64122074842453,-9.43635368347168,2.224433422088623,-3.711609363555908,-2.740154504776001,-3.1452393531799316,3.9624130725860596,classical
classical.00094.au,0.34162744879722595,1542.054139684492,1667.3079142811682,3050.6703387833527,0.08332389247389792,123.046875,-321.8816833496094,131.49644470214844,-38.854736328125,43.11783981323242,-8.25592041015625,15.296873092651367,-13.670287132263184,13.66380500793457,-11.115506172180176,13.321334838867188,-8.150078773498535,8.688618659973145,4.60386323928833,12.86116886138916,11.562666893005371,12.4085111618042,5.372583389282227,3.505467176437378,-1.2155258655548096,-2.595721483230591,classical
classical.00095.au,0.21718120574951172,2081.0055336617506,1906.1894960546724,3860.5635853212007,0.15241738870359628,117.45383522727273,-440.5421142578125,89.96561431884766,-32.02756881713867,48.15449905395508,-7.8909125328063965,12.873583793640137,-13.039318084716797,21.03936195373535,-5.449854850769043,24.75147247314453,-5.554723262786865,12.229454040527344,-0.39515379071235657,13.44404125213623,8.914739608764648,14.987502098083496,3.9871392250061035,5.492620468139648,-6.201413154602051,5.280806064605713,classical
classical.00096.au,0.33360692858695984,1949.5541594484573,1818.4210723002436,3681.6781240936775,0.11026093024941995,135.99917763157896,-152.35829162597656,118.62128448486328,-50.91810607910156,43.75617980957031,-13.271790504455566,18.81731414794922,-15.855162620544434,21.987579345703125,-8.92168140411377,18.952848434448242,-9.45964241027832,5.515714168548584,-7.799765586853027,6.7424468994140625,0.5613133907318115,10.407208442687988,1.9226655960083008,4.46037483215332,-3.9607322216033936,-0.5962082743644714,classical
classical.00097.au,0.21355155110359192,1537.3315437288481,1665.1264272271394,2811.6317996845996,0.08921385585846868,103.359375,-256.83905029296875,123.07190704345703,-19.210693359375,25.605741500854492,-3.5138916969299316,4.712911128997803,-15.310111045837402,8.538898468017578,-8.3814115524292,8.978049278259277,-4.258281230926514,-0.19139917194843292,-2.815089225769043,0.649864673614502,-1.5319949388504028,-5.941188335418701,1.7444312572479248,-2.6371443271636963,-11.841801643371582,-9.004487037658691,classical
classical.00098.au,0.30037087202072144,1828.572378125423,1869.8065117107353,3642.0590287848026,0.10883800391531323,95.703125,-265.7411804199219,112.8031997680664,-31.147186279296875,42.28653335571289,-10.588709831237793,22.73767852783203,-15.605738639831543,17.5594539642334,-2.9591925144195557,19.34503746032715,-6.6823859214782715,0.5642268061637878,-18.474599838256836,4.442162036895752,3.4131734371185303,3.3918850421905518,3.7366280555725098,7.926445484161377,-7.7274603843688965,-5.719110488891602,classical
classical.00099.au,0.34494325518608093,1457.749431798635,1835.8019771975264,3189.4620749347446,0.0729442339762181,135.99917763157896,-389.0019226074219,130.31512451171875,-21.621187210083008,42.34446334838867,-15.881852149963379,22.150930404663086,-15.517727851867676,21.561317443847656,-4.360499382019043,27.69954490661621,1.5444667339324951,13.280420303344727,-14.794841766357422,11.922881126403809,5.933327674865723,12.074334144592285,9.971550941467285,6.400390148162842,1.9133094549179077,1.5367012023925781,classical
country.00000.au,0.3709862530231476,2819.800048966325,2925.729117570484,6448.619784113979,0.08233260223317865,161.4990234375,-43.02189254760742,67.55004119873047,8.953035354614258,27.284730911254883,12.06694221496582,4.425053596496582,4.819386959075928,6.306122779846191,1.4397668838500977,9.082015037536621,-0.08567409962415695,2.0610604286193848,-5.234131813049316,5.801379203796387,-2.821017265319824,-4.4207329750061035,-2.597390651702881,-0.22926971316337585,-2.7959349155426025,2.1088624000549316,country
country.00001.au,0.41980305314064026,2909.443993830847,2804.8707287523307,6163.117488852233,0.13000063442575405,129.19921875,-7.132030963897705,63.99245834350586,-3.713467836380005,30.666854858398438,11.980386734008789,5.087821960449219,6.26649284362793,10.442109107971191,3.3500232696533203,9.398955345153809,-0.34600308537483215,7.701502323150635,2.521705389022827,1.7484697103500366,1.686095952987671,1.8704400062561035,-5.453577518463135,-0.006097744684666395,-2.0433871746063232,1.8619210720062256,country
country.00002.au,0.3022051751613617,2508.0118426486047,2718.0206107549407,5545.549220109484,0.08805716176044083,161.4990234375,-115.89485168457031,75.68019104003906,10.585805892944336,31.14578628540039,16.516071319580078,10.778700828552246,5.644833564758301,10.318033218383789,-4.379987716674805,6.1614227294921875,-7.859550476074219,1.0018123388290405,-8.605026245117188,0.9854878187179565,-1.5723806619644165,-0.21079154312610626,-5.103870391845703,0.23677222430706024,-6.950533866882324,0.25388002395629883,country
country.00003.au,0.3549135625362396,2074.0564551625857,2223.6210998716874,4132.37655887471,0.10405375398781902,161.4990234375,-62.617122650146484,100.06444549560547,-11.602195739746094,37.911041259765625,11.148954391479492,3.1746037006378174,4.176714897155762,10.598591804504395,-4.254152774810791,10.783221244812012,-3.5207560062408447,0.655703067779541,1.915242314338684,-1.470602035522461,2.3068456649780273,5.743077754974365,-3.0934717655181885,1.6973981857299805,-3.177227735519409,-4.288508415222168,country
country.00004.au,0.4158335030078888,2952.2009467891116,2796.852984883584,6156.372750054379,0.13104856982308585,117.45383522727273,-16.579437255859375,64.62858581542969,1.2288823127746582,33.9839973449707,6.29279088973999,3.3812077045440674,4.4061431884765625,8.00235652923584,3.001943588256836,9.670438766479492,0.7015862464904785,9.526082038879395,-1.533809781074524,3.777561664581299,-2.0972747802734375,-1.2300890684127808,0.5298082232475281,1.773300051689148,-4.1727213859558105,3.8177459239959717,country
country.00005.au,0.4215050935745239,2874.4124089011248,2679.369787557441,6044.859735263196,0.14030552131670534,129.19921875,-22.763118743896484,63.353050231933594,-11.470782279968262,29.17180633544922,10.170987129211426,5.03547477722168,0.22604583203792572,15.166004180908203,3.8742687702178955,10.424948692321777,0.14439301192760468,4.868610382080078,-1.7502741813659668,2.4693603515625,2.608048915863037,4.7174296379089355,4.477054595947266,3.94874906539917,2.0898215770721436,3.0793349742889404,country
country.00006.au,0.4008188247680664,2660.2392400383183,2736.915832651005,5707.747697940836,0.11188438043793504,112.34714673913044,-25.222393035888672,75.95735168457031,1.9845876693725586,25.186086654663086,17.141550064086914,2.4892261028289795,-2.992107629776001,16.833356857299805,-1.6094541549682617,4.5605340003967285,3.177304983139038,1.258704662322998,0.8559072017669678,1.3140451908111572,-3.738665819168091,-0.7143436670303345,-1.1350785493850708,-0.968682587146759,-0.40669625997543335,0.042396917939186096,country
country.00007.au,0.42882493138313293,2823.1267685385046,2860.3526658984165,6288.944338203306,0.1049917977813225,103.359375,-21.846193313598633,68.9503402709961,8.281503677368164,26.59095001220703,12.722857475280762,12.157743453979492,-3.983088493347168,8.492514610290527,-0.16457118093967438,10.277531623840332,1.832585334777832,9.640412330627441,6.388128280639648,3.2156527042388916,0.7333732843399048,2.378479480743408,-4.90263032913208,1.5439951419830322,-1.8935718536376953,-2.8518288135528564,country
country.00008.au,0.36169669032096863,2646.5509545052773,2682.1590757495173,5802.099099568591,0.11176202689965198,129.19921875,-12.438344955444336,72.84602355957031,-4.618969440460205,26.17397689819336,12.892206192016602,14.026933670043945,0.025226637721061707,9.725320816040039,-1.2762242555618286,14.06501293182373,1.5241506099700928,4.445827007293701,-1.0910624265670776,2.1692698001861572,1.7498174905776978,4.191691875457764,0.3091393709182739,8.141956329345703,-3.27298903465271,8.645607948303223,country
country.00009.au,0.44784584641456604,3327.8731898445985,3057.8059275149117,7326.035360172564,0.16299303944315546,95.703125,8.680327415466309,55.74910354614258,4.5325398445129395,23.499887466430664,11.430792808532715,-0.3401314616203308,2.7955095767974854,9.44852352142334,-0.6559002995491028,10.112358093261719,-3.5343563556671143,0.23340679705142975,2.011803150177002,3.128009557723999,-3.091167449951172,1.5283652544021606,-0.24431778490543365,6.083037376403809,0.7933573126792908,1.1568187475204468,country
country.00010.au,0.3197936713695526,1887.090772166709,2016.0594194392104,3716.0013504205335,0.09260576783642692,123.046875,-154.31903076171875,112.68093872070312,-20.50663185119629,27.324512481689453,-12.317695617675781,-6.839779376983643,2.804215669631958,3.0849218368530273,-9.497698783874512,-1.6383634805679321,0.3032662868499756,2.0081727504730225,2.3364081382751465,-6.593684196472168,-2.0907070636749268,-3.476719856262207,-8.46372127532959,-0.4823998510837555,-1.858923077583313,-1.9527719020843506,country
country.00011.au,0.2937738597393036,2658.8818117425867,2772.4538233352396,5763.579146878626,0.09665589653422274,112.34714673913044,-196.9071044921875,73.72911834716797,12.147615432739258,20.040943145751953,11.11483097076416,-1.1920151710510254,3.898494243621826,-5.391984462738037,-3.888136386871338,10.685112953186035,-7.553451061248779,1.3592206239700317,5.285925388336182,2.4444808959960938,2.9572207927703857,-3.065971851348877,0.5703535676002502,-0.09003414958715439,-0.8663675785064697,1.4729433059692383,country
country.00012.au,0.31283530592918396,1604.0769624535667,2002.4899091879154,3310.542626613254,0.06113032011310905,89.10290948275862,-145.10043334960938,131.5247802734375,-3.227785110473633,22.19081687927246,-4.599484920501709,1.4936268329620361,-7.865808010101318,-0.2686538100242615,-8.198816299438477,-5.198657989501953,-2.2413783073425293,0.8501700162887573,-4.911741256713867,-2.1518237590789795,-1.1436340808868408,-3.7651333808898926,-3.5904204845428467,-7.364772319793701,-0.0900806188583374,0.572193443775177,country
country.00013.au,0.3573450744152069,2708.768867986894,2819.5442935976994,5934.246018978393,0.12275458599187936,129.19921875,-129.30101013183594,82.44819641113281,3.713649034500122,19.686063766479492,11.494643211364746,-0.8653199076652527,2.841329574584961,-0.15875831246376038,-2.5396642684936523,2.1404430866241455,-5.157904624938965,-2.6615145206451416,-4.344475746154785,0.11096496134996414,0.2185148447751999,1.0584782361984253,-0.2746448218822479,0.338741660118103,-2.241295576095581,-0.2896968722343445,country
country.00014.au,0.40629711747169495,3221.7363097332095,3131.4120879667666,7059.043625833817,0.14361359846287702,135.99917763157896,-127.70133209228516,63.84744644165039,17.614267349243164,19.72035789489746,17.107866287231445,10.485105514526367,5.1914544105529785,-0.5283241271972656,2.641685724258423,-1.2380715608596802,-2.7102396488189697,1.8282485008239746,-2.770829200744629,-1.3103928565979004,-2.626455545425415,-1.6649353504180908,0.31113195419311523,0.25562402606010437,-4.92177677154541,-6.240378379821777,country
country.00015.au,0.41022777557373047,1897.4365540786052,1995.4514598669596,3723.195738471578,0.09332402842227379,143.5546875,-149.12294006347656,119.36710357666016,-9.823617935180664,32.094181060791016,-6.962782859802246,3.7836508750915527,-15.590659141540527,3.2908904552459717,-15.436323165893555,0.5280011892318726,-13.790718078613281,-3.8672587871551514,-1.0518347024917603,-5.416150093078613,-3.3020801544189453,-2.2732129096984863,-4.7954912185668945,-3.8737571239471436,-0.36648815870285034,-1.8546305894851685,country
country.00016.au,0.30920398235321045,1409.3054657630528,1570.1398427997783,2794.4452060071058,0.06449277660962877,107.666015625,-217.01235961914062,145.50448608398438,-25.856887817382812,55.2030143737793,-15.763227462768555,-2.8470230102539062,-15.278937339782715,-7.752429962158203,-11.900042533874512,-7.850579261779785,4.249492645263672,-10.772080421447754,-7.649582862854004,-2.0430097579956055,-12.573894500732422,-0.037840452045202255,-7.497515678405762,-5.171922206878662,0.5520450472831726,-6.219355583190918,country
country.00017.au,0.3047260046005249,1011.7017493573569,1575.8001971010167,1777.688322487674,0.040655361803944315,89.10290948275862,-212.9677734375,164.4169464111328,6.980027675628662,26.2994441986084,12.807172775268555,3.032953977584839,-3.264575958251953,-5.092966079711914,-9.201284408569336,-1.3190524578094482,-6.6217122077941895,-2.0816004276275635,-7.1955366134643555,-3.180482864379883,-5.912232875823975,0.9888534545898438,0.3201410174369812,2.365609645843506,2.1457974910736084,-0.6313177347183228,country
country.00018.au,0.3727594017982483,1980.858756421676,2322.0205579548597,3879.748620123985,0.09075686992459396,86.1328125,-149.2725372314453,106.45780944824219,-10.422778129577637,18.823720932006836,21.859878540039062,6.378604888916016,-2.4329593181610107,5.039750099182129,0.7334774136543274,1.1173696517944336,-5.11369514465332,-0.9965905547142029,-8.180891036987305,-4.223336696624756,-5.651060104370117,-6.299988269805908,-5.570413112640381,-1.0270979404449463,-3.589431047439575,-9.785045623779297,country
country.00019.au,0.31320667266845703,1044.7397856242378,1424.034343090636,1966.0663790603248,0.044699825986078884,123.046875,-270.3380126953125,170.88348388671875,-21.516010284423828,23.618623733520508,20.325956344604492,-2.203835964202881,0.8620936870574951,-2.0483288764953613,-8.37086296081543,0.7281488180160522,-5.0890092849731445,-1.9045077562332153,-3.702634334564209,-9.332256317138672,-2.092118978500366,-3.61700177192688,-12.600069999694824,-3.097517251968384,2.0485785007476807,-2.6156835556030273,country
country.00020.au,0.3615899085998535,2461.357544372149,2543.086477215045,5322.623112583382,0.09183086209396751,103.359375,-155.55575561523438,75.33812713623047,22.225509643554688,40.54615783691406,0.1197911947965622,23.668956756591797,-0.21798911690711975,9.95713996887207,-7.609329700469971,5.450427532196045,0.9728454351425171,2.7133092880249023,-3.3414225578308105,-3.3655474185943604,-3.563241481781006,-1.3651131391525269,-8.713252067565918,-6.226379871368408,-7.65247917175293,-6.641463756561279,country
country.00021.au,0.309332937002182,1073.2565736340575,1401.7755558555803,2039.1843437318735,0.04747317285382831,107.666015625,-210.2186279296875,167.08250427246094,-24.662752151489258,36.8122444152832,8.851021766662598,2.0638022422790527,-6.529892921447754,-6.283232688903809,-6.840558052062988,-3.321462869644165,-2.958534002304077,-1.8801088333129883,-7.146993160247803,-3.8586246967315674,-6.233504772186279,-4.1369547843933105,-6.338191032409668,-8.73530101776123,-7.86529541015625,-11.087199211120605,country
country.00022.au,0.2955089509487152,1819.9676346294407,2223.9890515960997,3715.3518570548144,0.06987859810034802,95.703125,-170.48049926757812,110.01982879638672,2.3389811515808105,33.65472412109375,6.251373291015625,-6.831654071807861,-5.586284637451172,-5.844803810119629,-16.057456970214844,-0.5069696307182312,-4.678560733795166,-3.4875597953796387,2.272028684616089,-3.909531354904175,-9.675731658935547,-10.419121742248535,-6.430200576782227,-11.024587631225586,-9.768661499023438,-5.734902381896973,country
country.00023.au,0.2882328927516937,1490.2882714274476,2409.7952294681763,2940.9309404908645,0.03283606438515081,83.35433467741936,-375.1424255371094,108.55226135253906,43.412872314453125,18.920642852783203,16.5439453125,5.398657321929932,-0.16460615396499634,2.870366096496582,-2.6412975788116455,-0.8714421391487122,-1.1207334995269775,-0.47033777832984924,-3.899966239929199,-2.339447498321533,-4.167737007141113,-5.782687664031982,-4.894359111785889,0.5541179180145264,-1.973650336265564,-2.375176429748535,country
country.00024.au,0.28080135583877563,1907.0770965212612,1964.4219516426926,3621.5500267365137,0.09234973172853829,129.19921875,-195.3529510498047,100.02269744873047,-5.504826068878174,47.27293014526367,0.22514863312244415,5.8980326652526855,-7.946063041687012,-0.7863613963127136,-11.141949653625488,-1.9796565771102905,-10.7647705078125,5.649294376373291,-6.278388500213623,-5.49067497253418,-1.2980835437774658,-10.782532691955566,-9.08130931854248,-7.222958564758301,-8.685389518737793,-0.2704554796218872,country
country.00025.au,0.32790711522102356,1811.815570492398,2083.205746000731,3500.0947673470127,0.0755782337587007,143.5546875,-201.83349609375,108.26520538330078,-10.867120742797852,27.390796661376953,4.525721549987793,6.478753566741943,-4.0594305992126465,-2.3046512603759766,-5.966699600219727,-4.554731845855713,-7.718114852905273,-3.3807873725891113,-7.837707042694092,-4.471376419067383,-7.447349548339844,-14.290173530578613,-12.47049617767334,-9.506729125976562,-4.014765739440918,3.1402618885040283,country
country.00026.au,0.34930679202079773,1174.6103667958967,1627.2254443269746,2300.0308716103536,0.05388087296983759,107.666015625,-193.59661865234375,161.0644989013672,-5.067984580993652,25.73150634765625,13.489421844482422,7.953262805938721,4.453953742980957,4.511815071105957,-8.863786697387695,-2.042719841003418,-3.308488368988037,1.1609842777252197,1.296958088874817,-2.27778959274292,2.4998233318328857,3.713892936706543,-0.779800534248352,1.4548745155334473,3.4316465854644775,-2.6564319133758545,country
country.00027.au,0.3857855796813965,2109.6870030928812,2146.382016784446,3959.4864210230567,0.10683842988689095,92.28515625,-81.82321166992188,102.81053924560547,-33.625423431396484,26.143718719482422,8.375725746154785,-6.2394561767578125,1.9933654069900513,-5.240396499633789,-4.705044269561768,1.3697692155838013,-2.950021982192993,-4.037513732910156,-8.076574325561523,-5.106468200683594,-4.6861701011657715,-6.675264835357666,-11.63537311553955,-11.465473175048828,-7.441462993621826,-6.9178972244262695,country
country.00028.au,0.31770309805870056,1506.9460999837654,1844.9886102215023,2869.5616118039443,0.06908103429524362,89.10290948275862,-168.8615264892578,132.28639221191406,-19.011995315551758,28.60915756225586,8.261707305908203,-2.364999771118164,-2.2047669887542725,-7.407821178436279,-4.38153076171875,3.2865710258483887,-7.737217426300049,-7.110682010650635,-0.38380298018455505,-11.167052268981934,-3.719808340072632,-1.7057298421859741,-9.71420955657959,0.995908796787262,3.5839858055114746,-4.333323955535889,country
country.00029.au,0.28400999307632446,1265.2799162571632,1580.8056441015806,2455.0599419047276,0.05431817357888631,92.28515625,-174.70692443847656,158.1283721923828,-21.909013748168945,32.39527130126953,9.810256958007812,-9.493522644042969,-4.470271110534668,0.2118135243654251,-11.028461456298828,-4.522276401519775,2.341583490371704,-2.6337997913360596,-6.061791896820068,3.3960609436035156,-5.234258651733398,-2.2758100032806396,-7.079025745391846,-2.224257230758667,-1.3333810567855835,-1.032468557357788,country
country.00030.au,0.23826852440834045,1084.6727650313626,1882.7988093966308,1904.6143144576565,0.03937518126450116,161.4990234375,-310.4668273925781,136.7910919189453,44.6200065612793,38.75278854370117,17.225614547729492,6.825820446014404,-5.721458435058594,-6.383599758148193,-5.032171249389648,-5.229974746704102,-6.605767250061035,-6.613784313201904,-6.479260444641113,-6.172541618347168,-1.8758776187896729,2.0416033267974854,3.857671022415161,0.5809662938117981,-2.8744945526123047,-5.332303047180176,country
country.00031.au,0.29237571358680725,1877.8069727752186,2068.7729746396644,3803.4831106801043,0.08122235716357308,112.34714673913044,-151.6366424560547,113.63931274414062,-20.7195987701416,37.249141693115234,6.892213821411133,-1.1606080532073975,-0.8418869376182556,-1.0657364130020142,-5.20170783996582,5.484405040740967,-5.3969902992248535,5.245747089385986,3.606661081314087,1.0305031538009644,2.910952568054199,-2.6565661430358887,-5.234993934631348,0.07699508965015411,1.0706415176391602,-1.4259392023086548,country
country.00032.au,0.3203970789909363,1802.8367912792526,2144.5675920269364,3959.111713312065,0.07212061339907193,95.703125,-269.8138427734375,103.91924285888672,1.9653962850570679,43.93703842163086,-4.213525772094727,13.903427124023438,5.4496049880981445,5.072678089141846,-4.428831100463867,1.0383695363998413,1.2608234882354736,2.129389524459839,-10.31674575805664,-17.130504608154297,-11.297224044799805,-0.043898578733205795,5.298679828643799,2.976482629776001,-4.928417682647705,-1.543365240097046,country
country.00033.au,0.31703755259513855,2296.965845840617,2422.9236487383223,4818.166611532048,0.09577336499419954,92.28515625,-174.209716796875,83.62126922607422,1.8287192583084106,37.1656379699707,-3.0026211738586426,9.475719451904297,6.453649520874023,1.0640374422073364,-2.5938196182250977,-2.1062142848968506,-6.460622787475586,-0.9570779800415039,-2.432347059249878,-3.2299911975860596,-9.258553504943848,-4.9342474937438965,-3.5522117614746094,-2.888547897338867,3.526688814163208,1.343688726425171,country
country.00034.au,0.35279932618141174,2602.5424701526467,2805.857278618728,5776.0943844257545,0.10600121447215777,135.99917763157896,-172.6160888671875,83.91939544677734,3.2632720470428467,12.653936386108398,9.449217796325684,11.600518226623535,4.582249641418457,4.070250034332275,5.5623602867126465,2.559293270111084,3.2206320762634277,-1.7509765625,-4.109104633331299,-6.179432392120361,-5.645725250244141,-2.6406795978546143,-6.021083831787109,-0.19992533326148987,0.9432147145271301,-1.9218792915344238,country
country.00035.au,0.38566169142723083,2215.4104646207015,2498.766535561305,4356.301886963457,0.10189217481148492,99.38401442307692,-113.49414825439453,104.20899963378906,-7.126485824584961,16.879802703857422,15.607779502868652,-9.397080421447754,8.0568208694458,2.342801570892334,-14.190828323364258,11.322614669799805,-1.025412678718567,-1.6654349565505981,1.508110761642456,-5.459665775299072,-7.361738681793213,0.904545247554779,-5.517112731933594,-7.081590175628662,-2.9956977367401123,-2.926434278488159,country
country.00036.au,0.3576299548149109,1809.479017562209,2081.5172435971535,3703.935762126595,0.06918299557714618,117.45383522727273,-333.7481994628906,94.7006607055664,-11.31680965423584,53.23903274536133,9.30104923248291,11.460975646972656,4.36106014251709,3.0275261402130127,-5.224717140197754,2.274183511734009,-1.3143173456192017,1.7519681453704834,-4.314350605010986,-0.06461907178163528,-5.1247758865356445,-11.351934432983398,-13.56307315826416,-4.885918140411377,-1.6285295486450195,-8.663172721862793,country
country.00037.au,0.3636581301689148,2186.806028443169,2558.9653544977186,4558.669031413138,0.0814557352088167,99.38401442307692,-190.04782104492188,100.33865356445312,5.603928565979004,24.314847946166992,24.99737548828125,-1.15625,-3.332768201828003,1.867003083229065,-5.14146614074707,3.0726048946380615,-4.4675984382629395,-3.546571969985962,0.33644306659698486,-5.530508041381836,-4.350062847137451,-5.178788185119629,-5.514606475830078,-8.347419738769531,-4.200584888458252,-2.655935049057007,country
country.00038.au,0.37556737661361694,2828.205020292255,2884.26588708032,6166.589780307425,0.11415585121809745,151.99908088235293,-124.87173461914062,72.65031433105469,8.331589698791504,21.0838565826416,8.008990287780762,5.0259809494018555,1.287230134010315,6.313577175140381,-2.133678913116455,7.414700508117676,8.097155570983887,-1.064942717552185,0.3226028084754944,-1.1354483366012573,-4.217025279998779,-4.776103973388672,-9.318642616271973,-7.413461685180664,-6.210798740386963,-1.7829509973526,country
country.00039.au,0.4491371810436249,3563.8494350218684,2987.8537196091793,7085.822736912703,0.19143910419083526,123.046875,-99.02814483642578,44.74704360961914,11.708662986755371,39.701602935791016,9.33548355102539,3.3281986713409424,0.0382206104695797,4.904885768890381,0.5437116622924805,-1.9670671224594116,0.48347008228302,3.315779209136963,-2.915782928466797,-2.9213786125183105,3.197763204574585,0.5585083365440369,-4.722186088562012,-1.1266509294509888,-3.9467179775238037,-3.9700636863708496,country
country.00040.au,0.40012675523757935,2573.565259423754,2606.161242503002,5235.665943119199,0.11137457402842227,143.5546875,-117.200439453125,79.62556457519531,-5.9883503913879395,35.72524642944336,11.406712532043457,-2.9277126789093018,0.05276435986161232,1.9776394367218018,-1.363318681716919,-1.7112207412719727,-4.750354766845703,1.0500764846801758,-4.323646545410156,-5.787928581237793,-0.7317336201667786,-1.0675384998321533,-6.149209022521973,-5.1323442459106445,-5.298362731933594,-6.738140106201172,country
country.00041.au,0.418326735496521,2728.9375750228864,2886.6919653420596,5917.234288899362,0.10828967879930394,129.19921875,-100.29705810546875,78.08493041992188,12.345741271972656,35.1619987487793,23.1822509765625,-2.054725408554077,8.88383674621582,-0.4898207187652588,-7.903195858001709,6.256455898284912,0.4122612476348877,-1.9871926307678223,1.397562861442566,-2.47331166267395,-2.8869810104370117,2.7786426544189453,-3.9642858505249023,-4.4615092277526855,0.8454661965370178,-6.802731513977051,country
country.00042.au,0.3826519846916199,2376.072021063265,2753.8386093984054,5442.279774960121,0.07955359084976799,103.359375,-108.16284942626953,83.19718170166016,13.394192695617676,35.585453033447266,17.202987670898438,8.668569564819336,-0.4404577910900116,-4.6584696769714355,-2.777249336242676,-0.8732319474220276,-9.869677543640137,1.1459946632385254,0.6552145481109619,-8.758172035217285,-4.834370136260986,-4.218815803527832,-9.700366020202637,-3.0627269744873047,-9.462812423706055,-7.284806251525879,country
country.00043.au,0.3935283422470093,2580.322134147769,2503.3805315861537,5183.781415403857,0.13720816415313225,135.99917763157896,-101.82527923583984,82.80394744873047,-21.068721771240234,19.267332077026367,7.943836688995361,8.769234657287598,-0.5965785980224609,2.3237690925598145,1.892770767211914,4.125308513641357,-0.8343678712844849,-0.7153965830802917,1.1406915187835693,-4.860683441162109,0.028685230761766434,-1.0603516101837158,-4.748727798461914,-4.191619396209717,1.3176761865615845,-2.0542564392089844,country
country.00044.au,0.3686846196651459,1461.2694834856864,2125.662023941463,2776.1095086825694,0.04933453270011601,78.30255681818181,-213.39352416992188,131.59368896484375,6.029282569885254,18.645015716552734,28.776334762573242,5.0502777099609375,9.605597496032715,0.28753605484962463,-5.422986030578613,-3.266221761703491,-0.16483138501644135,-0.38024255633354187,1.8768775463104248,4.120662689208984,-0.842853844165802,-0.7185394167900085,-7.455086708068848,-3.7474842071533203,3.270400285720825,-5.199451923370361,country
country.00045.au,0.353387713432312,2861.2238673783013,2649.50567309917,5658.91079294156,0.14054682968387472,161.4990234375,-71.67222595214844,68.81024932861328,-16.201051712036133,13.355550765991211,2.9662818908691406,-0.6500035524368286,-1.8051937818527222,-0.3391873836517334,-4.807065963745117,5.574504852294922,-2.5009007453918457,4.754232406616211,0.6031383872032166,-2.153367042541504,-0.699398934841156,-5.821500778198242,0.9613519906997681,-1.762451410293579,-4.475543022155762,-1.3468283414840698,country
country.00046.au,0.38575807213783264,2184.497628743482,1970.695889690234,3957.2381747571058,0.1231250453161253,151.99908088235293,-122.7174301147461,98.67308807373047,-29.048368453979492,62.81270980834961,1.1354013681411743,-2.0022881031036377,-2.8753912448883057,-0.8869414329528809,-3.7875213623046875,-1.1786322593688965,6.7960524559021,-10.841448783874512,-0.8713058233261108,-1.0203840732574463,-9.818599700927734,-3.2982583045959473,-9.70145034790039,-3.8571975231170654,-2.002720594406128,-1.6510751247406006,country
